Species,Class,Sex,Parameter,Mean,SD,Lower,Upper
Hypogeomys antimena,Mammalia,Female,b0,-5.273584044,1.965930485,-10.00083594,-2.510195266
Hypogeomys antimena,Mammalia,Female,b1,0.541275847,0.22843996,0.211304304,1.082242186
Hypogeomys antimena,Mammalia,Male,a0,-2.5550451,0.728712556,-4.124732811,-1.311184216
Hypogeomys antimena,Mammalia,Male,a1,4.236727614,2.880993656,0.395265399,11.12858375
Hypogeomys antimena,Mammalia,Male,c,0.081546053,0.035682785,0.009200038,0.145037164
Hypogeomys antimena,Mammalia,Male,b0,-4.33410975,1.077333193,-6.808972602,-2.728919511
Hypogeomys antimena,Mammalia,Male,b1,0.407397722,0.116909646,0.226409265,0.668482418
Pachyuromys duprasi,Mammalia,Female,a0,-3.011509596,0.736298015,-4.521350156,-1.620631665
Pachyuromys duprasi,Mammalia,Female,a1,4.895049119,3.350013778,0.135930989,12.51609413
Pachyuromys duprasi,Mammalia,Female,c,0.066712501,0.051250533,0.002489797,0.186157512
Pachyuromys duprasi,Mammalia,Female,b0,-2.429691517,0.454941412,-3.583480816,-1.776125006
Pachyuromys duprasi,Mammalia,Female,b1,0.537127693,0.10070192,0.37027723,0.770489592
Pachyuromys duprasi,Mammalia,Male,a0,-2.801644386,0.760682468,-4.384040138,-1.433189415
Pachyuromys duprasi,Mammalia,Male,a1,5.03567796,3.347888131,0.183342218,12.40291483
Pachyuromys duprasi,Mammalia,Male,c,0.090520401,0.058168224,0.004105093,0.215879063
Pachyuromys duprasi,Mammalia,Male,b0,-3.013705126,0.728806058,-4.779787417,-2.019657708
Pachyuromys duprasi,Mammalia,Male,b1,0.625866938,0.152561958,0.393146108,0.990238072
Lemniscomys striatus,Mammalia,Female,a0,-2.468116718,0.835659362,-4.232726555,-0.946442758
Lemniscomys striatus,Mammalia,Female,a1,3.982859008,3.192830139,0.103868393,11.49333595
Lemniscomys striatus,Mammalia,Female,c,0.445405765,0.277301031,0.027094212,1.045789414
Lemniscomys striatus,Mammalia,Female,b0,-1.63109137,1.318843916,-4.830979282,-0.373692363
Lemniscomys striatus,Mammalia,Female,b1,1.02144507,0.398504967,0.381506603,1.962984556
Lemniscomys striatus,Mammalia,Male,a0,-2.383740191,0.839323197,-4.13017606,-0.813715502
Lemniscomys striatus,Mammalia,Male,a1,3.994843154,3.162246502,0.120210919,11.56018627
Lemniscomys striatus,Mammalia,Male,c,0.436749333,0.253215818,0.024462882,0.942170575
Lemniscomys striatus,Mammalia,Male,b0,-1.97390354,1.165113357,-4.717059923,-0.508201751
Lemniscomys striatus,Mammalia,Male,b1,1.281524962,0.521290727,0.482603106,2.522447335
Redunca fulvorufula,Mammalia,Female,a0,-2.65998358,0.772782243,-4.286881534,-1.277000238
Redunca fulvorufula,Mammalia,Female,a1,4.595587521,2.997261624,0.247542772,11.49058449
Redunca fulvorufula,Mammalia,Female,c,0.112624648,0.046792733,0.012434847,0.189146796
Redunca fulvorufula,Mammalia,Female,b0,-4.937278309,2.110559343,-10.44183356,-2.360194762
Redunca fulvorufula,Mammalia,Female,b1,0.338898729,0.176163295,0.108398271,0.788474423
Redunca fulvorufula,Mammalia,Male,a0,-2.660091253,0.785479048,-4.265504839,-1.23902266
Redunca fulvorufula,Mammalia,Male,a1,4.493567957,3.121959547,0.192249005,11.65939348
Redunca fulvorufula,Mammalia,Male,c,0.107762411,0.036506135,0.022736653,0.174483257
Redunca fulvorufula,Mammalia,Male,b0,-7.167167523,3.028204116,-14.09002752,-2.860181257
Redunca fulvorufula,Mammalia,Male,b1,0.486424889,0.255520587,0.101609952,1.054765017
Microtus montebelli,Mammalia,Female,a0,-2.470092449,0.840654942,-4.215380192,-0.903879841
Microtus montebelli,Mammalia,Female,a1,4.24359323,3.102250142,0.122596232,11.26572686
Microtus montebelli,Mammalia,Female,c,0.349337132,0.206700643,0.021787398,0.746814577
Microtus montebelli,Mammalia,Female,b0,-3.024919782,2.170280377,-9.106010397,-0.959913155
Microtus montebelli,Mammalia,Female,b1,0.793755977,0.403255485,0.171723436,1.767557023
Microtus montebelli,Mammalia,Male,a0,-2.291490485,0.873318361,-4.047813655,-0.667338054
Microtus montebelli,Mammalia,Male,a1,4.02511669,3.129021963,0.116765458,11.34302676
Microtus montebelli,Mammalia,Male,c,0.736648288,0.251526531,0.128648554,1.13697437
Microtus montebelli,Mammalia,Male,b0,-4.912223895,3.349472586,-12.85794876,-0.525269212
Microtus montebelli,Mammalia,Male,b1,0.709643112,0.514220409,0.033202685,1.93940247
Apodemus speciosus,Mammalia,Female,a0,-2.585453356,0.8189006,-4.257005368,-1.040349744
Apodemus speciosus,Mammalia,Female,a1,4.760812274,3.229907591,0.174268268,12.12653682
Apodemus speciosus,Mammalia,Female,c,0.14267021,0.087302697,0.007395687,0.323209566
Apodemus speciosus,Mammalia,Female,b0,-3.817892579,1.533425539,-7.565924565,-1.933694175
Apodemus speciosus,Mammalia,Female,b1,0.836040449,0.333059829,0.35699532,1.618137743
Apodemus speciosus,Mammalia,Male,a0,-2.358477186,0.851057292,-4.056079414,-0.763746638
Apodemus speciosus,Mammalia,Male,a1,4.728750636,3.249069291,0.227491198,11.98838332
Apodemus speciosus,Mammalia,Male,c,0.156068879,0.093077911,0.008829852,0.347786703
Apodemus speciosus,Mammalia,Male,b0,-3.637049709,1.334834661,-6.880184081,-1.868936388
Apodemus speciosus,Mammalia,Male,b1,0.92402634,0.334019637,0.419590105,1.69191094
Eudorcas rufifrons,Mammalia,Female,a0,-2.295771404,0.759351089,-3.943671819,-0.984648785
Eudorcas rufifrons,Mammalia,Female,a1,4.642130719,2.968711055,0.284016332,11.37845007
Eudorcas rufifrons,Mammalia,Female,c,0.093900421,0.027933564,0.029597838,0.142636639
Eudorcas rufifrons,Mammalia,Female,b0,-6.28794046,1.620081426,-9.80663295,-3.510902549
Eudorcas rufifrons,Mammalia,Female,b1,0.536863133,0.156150047,0.261067,0.872342218
Eudorcas rufifrons,Mammalia,Male,a0,-2.747589504,0.76227364,-4.384268909,-1.371871907
Eudorcas rufifrons,Mammalia,Male,a1,4.135093715,3.227515909,0.11232336,11.87831837
Eudorcas rufifrons,Mammalia,Male,c,0.165298387,0.052178129,0.033561402,0.250366514
Eudorcas rufifrons,Mammalia,Male,b0,-6.061398338,2.436249628,-11.66947724,-2.459061066
Eudorcas rufifrons,Mammalia,Male,b1,0.517857757,0.237990087,0.128669862,1.037187342
Tapirus bairdii,Mammalia,Female,a0,-2.514064205,0.834893219,-4.254455466,-0.955777337
Tapirus bairdii,Mammalia,Female,a1,4.738291574,2.953573185,0.479266413,11.7936806
Tapirus bairdii,Mammalia,Female,c,0.026487621,0.010024829,0.007406043,0.047453466
Tapirus bairdii,Mammalia,Female,b0,-9.579602355,3.172670972,-16.71300583,-4.619735722
Tapirus bairdii,Mammalia,Female,b1,0.264225126,0.121431164,0.064464528,0.53151598
Tapirus bairdii,Mammalia,Male,a0,-2.907696835,0.802196831,-4.585130149,-1.413226146
Tapirus bairdii,Mammalia,Male,a1,6.136600597,3.142966793,1.258480584,13.16712347
Tapirus bairdii,Mammalia,Male,c,0.004928098,0.003662179,0.000209111,0.01382373
Tapirus bairdii,Mammalia,Male,b0,-7.179576689,0.972662189,-9.358902853,-5.614729242
Tapirus bairdii,Mammalia,Male,b1,0.200492841,0.038061192,0.1345057,0.28263039
Zyzomys pedunculatus,Mammalia,Female,a0,-2.204235553,0.851192792,-3.988098069,-0.643658173
Zyzomys pedunculatus,Mammalia,Female,a1,4.207575909,3.022395268,0.219288177,11.29597647
Zyzomys pedunculatus,Mammalia,Female,c,0.147730231,0.060639132,0.02791142,0.267561536
Zyzomys pedunculatus,Mammalia,Female,b0,-6.333764922,1.987278562,-10.78213285,-3.040499965
Zyzomys pedunculatus,Mammalia,Female,b1,1.177812638,0.378159371,0.517766967,2.007892762
Zyzomys pedunculatus,Mammalia,Male,a0,-2.007154308,0.896405616,-3.839397486,-0.36095728
Zyzomys pedunculatus,Mammalia,Male,a1,5.443572213,3.19572083,0.40275472,12.82063251
Zyzomys pedunculatus,Mammalia,Male,c,0.10713607,0.060488416,0.007685072,0.236243703
Zyzomys pedunculatus,Mammalia,Male,b0,-4.983531816,1.60164323,-8.755797776,-2.722624013
Zyzomys pedunculatus,Mammalia,Male,b1,0.954006856,0.306096651,0.49390331,1.645887641
Neotoma floridana,Mammalia,Female,a0,-2.657245833,0.819259704,-4.35725749,-1.194638645
Neotoma floridana,Mammalia,Female,a1,5.173750635,2.940311426,0.731463171,11.8769104
Neotoma floridana,Mammalia,Female,c,0.023407722,0.019430449,0.000873869,0.071486766
Neotoma floridana,Mammalia,Female,b0,-4.810621767,0.747854174,-6.487517694,-3.543577825
Neotoma floridana,Mammalia,Female,b1,0.756188986,0.132981126,0.514214788,1.03780168
Neotoma floridana,Mammalia,Male,a0,-2.554085617,0.834541537,-4.244755049,-1.007457014
Neotoma floridana,Mammalia,Male,a1,5.625454862,3.302209268,0.324216658,12.66561669
Neotoma floridana,Mammalia,Male,c,0.078007561,0.042969318,0.00625332,0.164468213
Neotoma floridana,Mammalia,Male,b0,-5.237221333,1.749502237,-9.547498455,-2.939687996
Neotoma floridana,Mammalia,Male,b1,0.759835871,0.262684607,0.391392393,1.383099568
Babyrousa babyrussa,Mammalia,Female,a0,-3.09515858,0.765011483,-4.634912005,-1.681774122
Babyrousa babyrussa,Mammalia,Female,a1,5.959423021,3.279948805,0.540964194,12.95705152
Babyrousa babyrussa,Mammalia,Female,c,0.025588473,0.008656093,0.007433684,0.042243827
Babyrousa babyrussa,Mammalia,Female,b0,-7.613884561,1.413290563,-10.60818927,-5.205127755
Babyrousa babyrussa,Mammalia,Female,b1,0.424954491,0.094741297,0.257368049,0.620934151
Babyrousa babyrussa,Mammalia,Male,a0,-2.497711214,0.735687061,-4.019929227,-1.156886209
Babyrousa babyrussa,Mammalia,Male,a1,5.487040371,3.014554396,0.793632201,12.28503352
Babyrousa babyrussa,Mammalia,Male,c,0.027273346,0.011829776,0.004641455,0.050876204
Babyrousa babyrussa,Mammalia,Male,b0,-6.042451116,0.991818022,-8.248249144,-4.377233641
Babyrousa babyrussa,Mammalia,Male,b1,0.376764351,0.075198298,0.248247222,0.534483769
Jaculus orientalis,Mammalia,Female,a0,-1.838023837,0.963608356,-3.828175252,-0.100045897
Jaculus orientalis,Mammalia,Female,a1,4.100383374,3.044233806,0.243673762,11.50666247
Jaculus orientalis,Mammalia,Female,c,0.309105764,0.111136586,0.057134559,0.496301151
Jaculus orientalis,Mammalia,Female,b0,-5.659522718,2.834985169,-12.9257146,-1.699546875
Jaculus orientalis,Mammalia,Female,b1,0.650469778,0.400398647,0.045156104,1.521996343
Jaculus orientalis,Mammalia,Male,a0,-2.327170938,0.879343925,-4.068221245,-0.665219313
Jaculus orientalis,Mammalia,Male,a1,4.471160252,3.122569316,0.16204995,11.79989546
Jaculus orientalis,Mammalia,Male,c,0.31569256,0.104972552,0.057307402,0.480191331
Jaculus orientalis,Mammalia,Male,b0,-6.211773363,3.339786737,-13.97773936,-1.570583362
Jaculus orientalis,Mammalia,Male,b1,0.498519547,0.379797461,0.023667432,1.412302249
Pseudomys novaehollandiae,Mammalia,Female,a0,-2.804466289,0.754433202,-4.410341169,-1.43036732
Pseudomys novaehollandiae,Mammalia,Female,a1,4.672456209,3.285308241,0.253046301,12.4506432
Pseudomys novaehollandiae,Mammalia,Female,c,0.051737478,0.036147175,0.002299702,0.133250371
Pseudomys novaehollandiae,Mammalia,Female,b0,-5.226775415,1.29994694,-8.151761742,-3.148591752
Pseudomys novaehollandiae,Mammalia,Female,b1,1.724924865,0.462748337,0.904729912,2.720731492
Pseudomys novaehollandiae,Mammalia,Male,a0,-2.715593612,0.762302595,-4.301873718,-1.321901553
Pseudomys novaehollandiae,Mammalia,Male,a1,4.175308582,3.361728836,0.109198479,12.02859735
Pseudomys novaehollandiae,Mammalia,Male,c,0.112408513,0.044186886,0.022973559,0.202060182
Pseudomys novaehollandiae,Mammalia,Male,b0,-7.410968501,1.85784426,-11.42686132,-4.122202393
Pseudomys novaehollandiae,Mammalia,Male,b1,1.84382164,0.463950554,1.011416616,2.838034105
Petaurus norfolcensis,Mammalia,Female,a0,-2.265903881,0.698037227,-3.823607642,-1.071316236
Petaurus norfolcensis,Mammalia,Female,a1,5.105411547,2.618934231,0.892123113,11.22630593
Petaurus norfolcensis,Mammalia,Female,c,0.082873524,0.016390451,0.045565627,0.111520833
Petaurus norfolcensis,Mammalia,Female,b0,-7.09840771,1.461178166,-10.15260224,-4.50565822
Petaurus norfolcensis,Mammalia,Female,b1,0.617726257,0.145044121,0.359821012,0.919008279
Petaurus norfolcensis,Mammalia,Male,a0,-2.924164678,0.74786047,-4.488814513,-1.530082418
Petaurus norfolcensis,Mammalia,Male,a1,5.77768606,3.190647583,0.288647314,12.86690872
Petaurus norfolcensis,Mammalia,Male,c,0.067136816,0.019673092,0.018236169,0.099119511
Petaurus norfolcensis,Mammalia,Male,b0,-6.721405822,1.718516422,-10.41385463,-3.764464802
Petaurus norfolcensis,Mammalia,Male,b1,0.594609014,0.176486948,0.289740422,0.970853073
Bos taurus,Mammalia,Female,a0,-3.413687823,0.489579201,-4.469857881,-2.560565931
Bos taurus,Mammalia,Female,a1,6.756199235,2.696281007,2.479972145,12.79993153
Bos taurus,Mammalia,Female,c,0.035447047,0.002670295,0.029840789,0.040500418
Bos taurus,Mammalia,Female,b0,-6.517205006,0.417876143,-7.400974225,-5.73456711
Bos taurus,Mammalia,Female,b1,0.308092991,0.026731112,0.256928145,0.364428188
Bos taurus,Mammalia,Male,a0,-1.793036978,0.143515949,-2.090836665,-1.524775165
Bos taurus,Mammalia,Male,a1,1.322493616,0.263812392,0.854842815,1.891225922
Bos taurus,Mammalia,Male,c,0.02844361,0.009763204,0.005873178,0.044170699
Bos taurus,Mammalia,Male,b0,-5.489447193,0.734516003,-7.036354316,-4.158343268
Bos taurus,Mammalia,Male,b1,0.248037036,0.04669643,0.16467797,0.346253923
Peromyscus eremicus,Mammalia,Female,a0,-2.678638263,0.797577262,-4.310998112,-1.215321619
Peromyscus eremicus,Mammalia,Female,a1,5.171342264,3.169357492,0.487567272,12.40451721
Peromyscus eremicus,Mammalia,Female,c,0.035685048,0.028422695,0.001418649,0.104442433
Peromyscus eremicus,Mammalia,Female,b0,-4.478833197,0.797234164,-6.285218775,-3.151185439
Peromyscus eremicus,Mammalia,Female,b1,1.117542473,0.207153165,0.751041342,1.57148341
Peromyscus eremicus,Mammalia,Male,a0,-2.713314331,0.783853987,-4.291401403,-1.243911386
Peromyscus eremicus,Mammalia,Male,a1,5.008301495,3.105247078,0.415093475,11.9845159
Peromyscus eremicus,Mammalia,Male,c,0.036825656,0.030648025,0.0012357,0.115632779
Peromyscus eremicus,Mammalia,Male,b0,-3.980081356,0.700710134,-5.548073101,-2.83408328
Peromyscus eremicus,Mammalia,Male,b1,0.926892179,0.176859523,0.604511788,1.290169394
Tupaia tana,Mammalia,Female,a0,-2.404815958,0.791033742,-4.071537066,-1.010848005
Tupaia tana,Mammalia,Female,a1,4.127089641,3.232760308,0.132744869,11.65216832
Tupaia tana,Mammalia,Female,c,0.191251888,0.046544667,0.077657646,0.267189324
Tupaia tana,Mammalia,Female,b0,-7.108976924,2.149544612,-11.83362423,-3.422585472
Tupaia tana,Mammalia,Female,b1,0.73449545,0.242295357,0.288409933,1.236799549
Tupaia tana,Mammalia,Male,a0,-1.584763584,0.80688178,-3.441744426,-0.253008893
Tupaia tana,Mammalia,Male,a1,3.348644428,2.826273742,0.321982098,10.47043128
Tupaia tana,Mammalia,Male,c,0.135610287,0.050653054,0.023548616,0.229535955
Tupaia tana,Mammalia,Male,b0,-7.308992644,1.794783453,-11.14928805,-4.151997293
Tupaia tana,Mammalia,Male,b1,0.904399492,0.234803891,0.468438821,1.388764231
Hemiechinus auritus,Mammalia,Female,a0,-2.477857954,0.803122896,-4.132701958,-1.01493043
Hemiechinus auritus,Mammalia,Female,a1,4.775828113,2.978029502,0.428293221,11.95337132
Hemiechinus auritus,Mammalia,Female,c,0.055348334,0.037511629,0.002372914,0.139112991
Hemiechinus auritus,Mammalia,Female,b0,-3.686465078,0.701569508,-5.327878893,-2.637978215
Hemiechinus auritus,Mammalia,Female,b1,0.673327247,0.13973624,0.440293204,0.991592808
Hemiechinus auritus,Mammalia,Male,a0,-2.79472696,0.786619188,-4.426994063,-1.335587706
Hemiechinus auritus,Mammalia,Male,a1,5.104271513,3.131727366,0.324691514,12.15101231
Hemiechinus auritus,Mammalia,Male,c,0.055311496,0.041084098,0.002102705,0.152641735
Hemiechinus auritus,Mammalia,Male,b0,-3.123013345,0.591924094,-4.542681558,-2.282776673
Hemiechinus auritus,Mammalia,Male,b1,0.537396043,0.11246202,0.354917058,0.793722299
Lepus capensis,Mammalia,Female,a0,-1.487705403,0.953963844,-3.583775527,0.084758675
Lepus capensis,Mammalia,Female,a1,4.230833787,2.690792572,0.403827359,10.66137773
Lepus capensis,Mammalia,Female,c,0.512243401,0.121025657,0.176185894,0.688774589
Lepus capensis,Mammalia,Female,b0,-6.041561781,3.139272882,-13.29498404,-1.392424646
Lepus capensis,Mammalia,Female,b1,0.683788264,0.46723247,0.03703933,1.769994524
Lepus capensis,Mammalia,Male,a0,-2.144761759,0.881233714,-3.971570653,-0.619644535
Lepus capensis,Mammalia,Male,a1,3.684298582,2.705133283,0.16502886,10.21027833
Lepus capensis,Mammalia,Male,c,0.487407213,0.103976787,0.206111223,0.643915691
Lepus capensis,Mammalia,Male,b0,-6.70620753,3.371608499,-14.33453594,-1.459140754
Lepus capensis,Mammalia,Male,b1,0.49492965,0.363224078,0.026096554,1.370939912
Bos gaurus,Mammalia,Female,a0,-2.412895743,0.661949966,-3.864573612,-1.264676193
Bos gaurus,Mammalia,Female,a1,5.798020258,2.794554078,1.123252441,12.01200335
Bos gaurus,Mammalia,Female,c,0.045068793,0.008350564,0.027902452,0.060430799
Bos gaurus,Mammalia,Female,b0,-7.235573782,1.086819092,-9.626233302,-5.352414636
Bos gaurus,Mammalia,Female,b1,0.385239342,0.068190017,0.261228508,0.531342647
Bos gaurus,Mammalia,Male,a0,-3.240172928,0.687125312,-4.663165682,-1.973042334
Bos gaurus,Mammalia,Male,a1,5.004342979,3.496894395,0.075631116,12.71232808
Bos gaurus,Mammalia,Male,c,0.072659242,0.016528415,0.027745079,0.097122624
Bos gaurus,Mammalia,Male,b0,-7.264392054,1.82075999,-11.18974654,-3.994955315
Bos gaurus,Mammalia,Male,b1,0.429984583,0.136549924,0.18087138,0.715293381
Boselaphus tragocamelus,Mammalia,Female,a0,-3.038614299,0.511571531,-4.116329173,-2.109036929
Boselaphus tragocamelus,Mammalia,Female,a1,5.134590942,2.879313188,0.890727316,11.55835718
Boselaphus tragocamelus,Mammalia,Female,c,0.014296969,0.008515297,0.000952489,0.031453925
Boselaphus tragocamelus,Mammalia,Female,b0,-3.828253184,0.28103432,-4.449113517,-3.393740068
Boselaphus tragocamelus,Mammalia,Female,b1,0.161438063,0.018697255,0.130840188,0.201651493
Boselaphus tragocamelus,Mammalia,Male,a0,-2.414243877,0.479639545,-3.501506919,-1.605233341
Boselaphus tragocamelus,Mammalia,Male,a1,3.766080604,2.013391522,1.1826053,9.098058084
Boselaphus tragocamelus,Mammalia,Male,c,0.047508333,0.025758784,0.003261106,0.094391584
Boselaphus tragocamelus,Mammalia,Male,b0,-3.66725974,0.936747796,-6.019532319,-2.586661752
Boselaphus tragocamelus,Mammalia,Male,b1,0.10452624,0.047877109,0.047967128,0.225688539
Bubalus arnee,Mammalia,Female,a0,-2.776641122,0.492578193,-3.821943456,-1.879944755
Bubalus arnee,Mammalia,Female,a1,2.40625965,2.08212279,0.362863209,8.139103958
Bubalus arnee,Mammalia,Female,c,0.025943,0.009337443,0.004749766,0.041205684
Bubalus arnee,Mammalia,Female,b0,-6.098735888,0.923998293,-8.021472655,-4.522855036
Bubalus arnee,Mammalia,Female,b1,0.233947075,0.048747974,0.147024914,0.333436014
Bubalus arnee,Mammalia,Male,a0,-2.618486029,0.550378337,-3.85755324,-1.675001284
Bubalus arnee,Mammalia,Male,a1,2.222903418,2.147654695,0.179469031,8.541708345
Bubalus arnee,Mammalia,Male,c,0.053778922,0.010986394,0.026192385,0.071586018
Bubalus arnee,Mammalia,Male,b0,-10.32359375,2.949528482,-16.72946211,-5.100719386
Bubalus arnee,Mammalia,Male,b1,0.375763809,0.145628133,0.107347873,0.681938335
Bubalus depressicornis,Mammalia,Female,a0,-2.946831865,0.723386566,-4.449431071,-1.615591915
Bubalus depressicornis,Mammalia,Female,a1,4.697103023,3.090924283,0.350098114,12.09734154
Bubalus depressicornis,Mammalia,Female,c,0.035007427,0.00883329,0.014339607,0.050745779
Bubalus depressicornis,Mammalia,Female,b0,-8.941646599,2.315182075,-14.05086758,-4.946327766
Bubalus depressicornis,Mammalia,Female,b1,0.377671122,0.127121489,0.149696615,0.652132276
Bubalus depressicornis,Mammalia,Male,a0,-2.711203414,0.7467068,-4.274330262,-1.353806735
Bubalus depressicornis,Mammalia,Male,a1,4.669870804,3.032537007,0.362852295,11.64205768
Bubalus depressicornis,Mammalia,Male,c,0.047329484,0.008684618,0.030376075,0.063078902
Bubalus depressicornis,Mammalia,Male,b0,-11.08134198,2.317816162,-15.95933026,-6.682831618
